Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643.11,4938775510.20,2436849341.98,2682456896.55,3559607241.26,4707036096.49,4642018353.67,3912986090.97,3765747304.99,3863621185.97,3772857145.02,3709637829.95,4018365247.44,4946292774.79,5682788267.13,6258600713.83,6861222331.96,8336478142.09,9909548410.83,9401731495.72,9407168702.43,10494632699.39,9745251126.01,10817712138.95,11362272837.88,10064515432.03,10672471860.72,11307058382.34,12683070061.47,12606338448.55,12363580534.68,13825049831.80,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.00,1239000000.00,1210000000.00,1061000000.00,990000000.00,938000000.00,939000000.00,795000000.00,799000000.00,729000000.00,746000000.00,772000000.00,832000000.00,910000000.00,1230000000.00,1560000000.00,1302000000.00,1182000000.00,,,
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598.16,5632460936.55,6066976682.67,6510239502.76,7159202706.48,8058681060.16,8696460205.34,9514496703.40,10159934136.78,11063065083.49,12814123115.26,14583114840.06,17358610849.70,22534253702.87,27145693810.13,32877805200.02,35942270686.34,41508030431.11,46523091009.67,53132244623.92,64439382896.02,63596654760.87,62647195537.65,61627240831.09,62057955032.78,65416879914.39,78693253276.00,94230055658.63,101900260856.22,102633789557.54,119791683307.51,121872464483.49,130838040067.58,120579072750.60,127131461119.93,152029612324.79,163520109150.67,161356631888.48,154163364302.66,162284465073.34,171247131268.60,173972218824.03,195524186477.62,228858506821.84,264511630666.98,308884284051.22,345581369965.54,400937100158.66,462250000000.00,386190385318.77,428757038466.84,498283438454.28,509506317146.54,522761531914.89,498410050251.26,385801550067.17,368827142857.14,398393955268.99,436999692591.45,404941363636.36,362198318435.26,482174854481.96,
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,63287594.51,67768132.18,107152720.24,188864890.81,239980801.54,256299496.04,301010587.10,366857738.41,483033932.14,1645917776.49,2096699189.35,2560220034.74,2741169947.89,2740301389.69,3733352634.63,5981760277.94,7259120150.55,7554719455.70,7932541690.79,8821366531.56,10005500579.04,7323822251.31,7811183094.93,8386215864.76,9372171651.50,11685045513.65,11341482444.73,12452275682.70,12493107932.38,12918855656.70,13802600780.23,15277763329.00,15837451235.37,13996914694.41,15593456176.85,19507452535.76,19452000520.16,20142756046.81,21633708192.46,24763712873.86,31081991677.50,37215779713.91,42085379453.84,60905452535.76,48388363589.08,64993498049.41,77497529258.78,87408842652.80,89936020806.24,92699089726.92,78710793237.97,75128738621.59,80856697009.10,91505851755.53,88060858257.48,75909397659.30,88191977373.21,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3749265014.70,4118647627.05,4310163796.72,4630827383.45,5204955900.88,5929231415.37,6561108777.82,7464510709.79,8041999160.02,8683116337.67,10027509449.81,10665896682.07,9415016359.57,6383429490.21,8899191919.19,11230606060.61,13168080808.08,15126060606.06,17811515151.52,19688383838.38,23654444444.44,28100606060.61,30725971563.98,28691889763.78,31151825467.50,31144920844.33,31899070055.80,33351529274.69,38472742808.32,40171018229.07,40010423970.46,45625234697.71,48884606848.13,51809949334.24,52293456906.27,60636022422.62,63320122807.12,62433300338.09,62191955814.35,62973855718.89,82017743416.28,79484403984.88,79904985384.87,91760542940.07,107759683863.12,120055291992.94,137264061106.04,152385716311.92,170077814106.31,168152775283.03,177165635077.07,213587413184.00,224383620829.57,231218567178.98,244360888750.81,270556131701.17,313629858859.59,339205615769.19,356128224957.09,320909489229.72,300425666773.04,348262544719.18,
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146297500.00,156907900.00,163184900.00,153963200.00,165186200.00,190452900.00,192382400.00,198897700.00,198283900.00,187522800.00,185943000.00,196911100.00,212397800.00,221117200.00,241669800.00,280457700.00,298300000.00,285600000.00,284900000.00,278900000.00,251900000.00,217800000.00,
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100.00,599026300.00,652120900.00,722784500.00,776137500.00,852485300.00,928833000.00,1034376400.00,1112791100.00,1221305700.00,1351006400.00,1523917200.00,1673411700.00,1913793400.00,2188307600.00,2435304100.00,2588106000.00,2738261900.00,3244558600.00,3704551600.00,4614086400.00,5222421500.00,5769767900.00,5923755900.00,6183387100.00,6541517100.00,6797834200.00,6827665300.00,5902783400.00,5918469800.00,6433967000.00,7074675500.00,8042337700.00,8782585400.00,9365289800.00,9573813700.00,9870494000.00,10677286100.00,11575486400.00,12130252200.00,12304115000.00,12502013400.00,12994310400.00,13693981200.00,15013381700.00,16374393900.00,18141666300.00,21295984200.00,25155888600.00,27116635600.00,29440287600.00,34686224300.00,40429700000.00,45599900000.00,49921400000.00,54091800000.00,57907700000.00,62202700000.00,64929400000.00,66984400000.00,53977000000.00,63605100000.00,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496032.98,244832035.03,261184037.37,275968039.49,305312043.69,344159480.34,390973233.28,441706910.07,485160824.28,551237316.61,645537126.22,717716130.49,858802035.93,1299105240.73,1467346060.00,1356591176.86,1511856584.26,1640763204.45,1947947524.33,2293621944.37,2545983007.90,2498068350.67,2368584969.53,2562492524.82,2552526263.08,2423373088.07,2648033765.70,3143848331.31,3655979702.46,3546460176.99,3219730365.00,3787394957.98,4377980510.06,4974550286.18,5502786069.65,4636057476.43,5155311077.39,4936615298.79,3789443014.62,3477038204.02,3521339699.07,3081024212.43,2999511040.20,3536411824.30,3927157866.96,4865892972.28,8355006706.58,9545177014.13,11670840931.82,11619637798.99,14250755231.13,17984910501.90,21295659243.62,21261432791.27,23210682538.39,21723531173.24,20759069103.10,22742613553.69,24109509852.74,24751344560.89,23848265895.95,26594305745.55,
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,443587301.59,465888888.89,492674603.17,517650793.65,556293650.79,594611111.11,664571428.57,769039682.54,995531746.03,1333475396.83,1511420634.92,1698960317.46,2092158730.16,2559857142.86,3416777777.78,4448087301.59,5624515873.02,5419411764.71,5673248726.16,4502462807.14,3282449235.76,3723993942.79,3971044723.80,4255683528.33,4757732199.96,5812114523.01,6984367762.90,7157424031.06,7249533620.31,7870982004.82,9062131475.02,9788391780.52,9965225678.05,9260481572.42,8837070235.52,8855705139.56,8495806432.18,7196260656.85,7691367471.18,9624440836.29,10737500188.11,13429430050.26,17856393235.43,24615267663.55,22355151161.99,27260886405.23,33756238766.50,33271921136.32,38501122141.42,40377929295.64,36211447840.10,36089700222.95,38997129473.56,40225448340.63,37925338329.15,35432178068.18,39495431574.18,
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571908062.09,2899654840.37,3286773187.87,3600957771.16,4356913870.15,5166861068.28,6113607727.99,6204253758.61,5736083835.14,6420909789.66,7432223176.74,8289582883.46,9189413409.04,10994381894.83,13858441211.11,16877163792.10,15947709379.61,14620386674.22,12519809967.31,15934081741.33,18127754429.07,21664528002.61,21781007709.17,17330726371.17,17584444209.80,16548827018.00,15244232958.00,20702298397.00,15439408447.20,22499559086.06,26410386669.35,34341465998.20,35966302303.26,34832077220.85,44882079766.89,53312793687.38,55252414130.30,58147522522.52,55501467877.38,50187324567.88,51744749133.21,52030158775.41,54777553515.08,58731030121.87,66768703497.57,76060606060.61,88643193061.75,102170981144.14,120550599815.44,120822986521.48,147528937028.78,171761737046.59,192648999090.08,201175469114.33,200789362451.57,189805300841.60,191895943823.89,211007207483.52,222597212925.21,228323495040.90,201705055938.65,223249497500.39,
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,7515886650.62,8171186334.65,4954529277.07,5505055617.58,5953766853.71,6517304758.01,7189017887.69,7724873935.13,8632749269.49,9571800652.56,7559179530.34,8375086047.08,9067872578.95,11412421019.64,15607825071.08,16875240683.51,19380945792.51,22283185055.65,25762077665.70,31218507869.87,36848242784.30,40499645207.35,42206011275.18,37759237657.81,35730202751.11,34961565262.56,33987178952.40,37791442730.59,43152077817.65,48513735778.66,50508286641.57,51784207132.10,60422309295.44,62036625222.16,73159245525.64,84644220101.50,94648084429.03,94106183450.00,74492325248.02,85640133799.79,83669693589.15,78921234457.55,84307291973.82,87039145965.28,95002028504.69,107419961717.69,127652859201.04,155980378253.63,181624577154.68,175974711592.15,208368726861.41,234216930369.80,261920509950.56,283902728260.72,297483247101.04,306446140628.71,318626761492.87,328480867142.69,346842094175.24,376823278560.85,361751116292.54,394086401171.17,
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977749036.98,85500935934.99,94337050693.27,96045645026.18,110803391516.70,142292783505.16,160193242090.43,159357789772.21,174685791563.56,170031005016.26,172219461126.07,190905493539.17,199072058823.53,217827260805.84,255110181539.81,306144336269.51,344622003093.58,429028505365.08,533609081852.90,439737508413.19,475696613935.60,524382678547.32,495236910793.80,515764728216.16,539087652559.84,477111287969.23,470022572790.91,524645833884.58,588782567765.87,596054591863.31,599449188399.11,679444832854.30,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,3193200404.37,3417516639.38,3668222357.66,3905734459.73,4235608177.67,4687464054.83,5135387845.97,5740241165.63,6354262628.34,6969025825.63,8108235704.32,9201604240.28,11239117865.09,15090564186.43,17512391475.93,19347607843.14,20332831564.99,21439523310.63,23487614051.09,26622819672.13,32896519823.79,31977276872.96,30527754793.14,27239650741.95,25217969049.58,27115807742.09,38745901353.71,48182925857.41,56347250696.38,60594092182.33,78713860216.57,89233599278.48,107592098307.10,95009751901.26,99688641304.35,118122007430.01,122630089680.27,117016535162.95,123946327916.30,127470385557.18,118605192877.39,121604107165.00,134795565549.42,165226175536.79,189382122532.17,197253876704.92,208756449275.85,240496147317.38,263416394624.08,244667762835.54,238113003233.28,245117990242.25,216224240577.96,226433858005.71,229901964221.88,199394066525.44,206426152308.93,221357874718.93,242313116577.97,239986922638.90,229031860520.78,253663144586.02,
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1691900000.00,1865100000.00,2094400000.00,2333600000.00,2570500000.00,2881500000.00,3170500000.00,3532700000.00,3941700000.00,4460700000.00,5034700000.00,5646800000.00,6328900000.00,7002400000.00,7684800000.00,8198300000.00,8968600000.00,9910900000.00,11165000000.00,12750000000.00,14436100000.00,15955700000.00,16764200000.00,17276600000.00,19162600000.00,20289200000.00,22009300000.00,24025800000.00,26385800000.00,28161200000.00,30603919000.00,32287031000.00,34630430000.00,36922456000.00,39690630000.00,42647331000.00,45340835000.00,48187039000.00,54086400000.00,57841000000.00,61701800000.00,69208400000.00,71623500000.00,74827400000.00,80322313000.00,83914521300.00,87276164400.00,89524131600.00,93639300000.00,96385600000.00,98381300000.00,100351700000.00,101564800000.00,102450000000.00,102445800000.00,103375500000.00,104336700000.00,103445526000.00,100958100000.00,105126400000.00,103020300000.00,106525700000.00,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,301791301.79,387700084.25,510259940.72,793884368.04,2401403227.44,2512784033.38,3284301332.19,3617580171.76,4052000412.70,5633000318.02,7829094613.07,8661263763.74,7596703214.29,6467582307.69,6704395824.18,6153296456.04,5053021950.55,5446428681.32,6038187032.97,6487912087.91,7360439423.08,6883516483.52,7646153983.52,7156593653.85,7374450769.23,8137911978.02,9059340384.62,11297802115.38,10255495027.47,12393131868.13,17759890109.89,17538461538.46,19363736263.74,23533791208.79,31734065934.07,44530494505.49,60882142857.14,79712087912.09,115270054945.06,97798351648.35,125122306346.15,167775268626.37,186833502362.64,198727642967.03,206224598571.43,161739955576.92,151732181868.13,161099122225.28,183334953818.68,175837550989.01,144411363345.27,179677211793.94,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,38413636363.64,40809523809.52,42105263157.89,38995454545.45,28998684210.53,25121666666.67,26362894736.84,30074440483.38,37435317265.13,36937074278.30,35574916294.64,41694118972.51,35952781582.21,37253259017.00,40394824679.12,46066101951.29,57806506024.10,74972669056.59,98452791982.70,122022997508.01,174585202805.23,214313628965.02,174103695930.21,170029359010.67,192614085153.84,179132893143.42,189790228071.76,199712289501.97,177882417554.98,185286854552.62,210146748920.42,243317079358.64,251019278416.20,251362040527.80,284087563695.80,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554713455149.50,506500173960.27,516814274021.96,517962962962.96,460290556900.73,435083713850.84,395077301248.46,395537185734.85,391724890744.50,404928954191.88,270955486862.44,195907128350.93,259710142196.94,306602070620.50,345470494417.86,430347770731.79,591016690742.80,764017107992.39,989930542278.70,1299705764823.62,1660846387624.78,1222644282201.86,1524917468442.01,2045925608274.37,2208295773643.15,2292473246621.08,2059241965490.83,1363481063446.77,1276786979221.81,1574199387070.90,1657329646183.62,1693113904262.89,1489362488439.76,1778782625793.74,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,119000024.00,122000016.00,125000008.00,128000000.00,129999994.00,148799980.00,124525702.86,159560018.00,172200018.00,188700037.00,219900006.00,222952578.20,246457838.34,290746157.15,308458423.18,571863295.74,637754162.10,746650558.55,905709147.27,1109346220.53,1254765349.93,1407062607.63,1407242640.23,1479688125.89,1587412957.22,1715625839.18,1944711061.31,2157434025.16,2395493877.51,2405021932.90,2550185618.15,1911600969.77,2029026704.03,1971525998.88,753636370.45,1293535010.94,1382334879.41,1851558301.70,1989343495.22,2155707325.14,2067579822.44,1965500949.34,1964832511.93,2137156726.90,2375376873.11,2932340855.32,3318107347.28,4068224991.09,5177230923.29,5671592572.20,6121529488.49,6881379761.84,7650671476.95,7815975293.67,8234762201.04,8539424910.08,8690878327.95,9252834120.39,9642440645.81,10356327149.43,10184345442.17,11070356519.48,
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,121221651.62,111862823.57,109200934.33,95572172.98,100947848.64,111713922.14,133016065.42,122888609.72,125766269.76,125597205.42,132303041.36,133122897.20,221098106.51,224865731.38,249908970.66,285475591.90,269481523.20,255410018.00,258856139.80,266299591.48,281793623.82,333428715.81,407749562.60,476801793.16,499923757.78,573548459.83,641346191.66,628006115.42,680250453.15,744104842.09,773157453.28,797728653.33,796698269.18,824160018.15,843929639.97,884847176.21,878435084.16,912944537.82,868904477.72,843842416.46,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109098657.58,1005159388.24,1077413479.05,1168269230.77,1464326160.82,1723750000.00,1785847531.40,1908167105.76,2185874623.60,2393437820.42,2056126701.86,1881214370.94,1813752783.96,1604779647.95,1678841811.66,1673973694.70,1419394771.21,1468377272.14,1528630707.50,1655300872.53,1616188702.34,1541204337.79,,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75951210.69,85171308.17,102085583.47,114582561.63,136450274.67,142775597.26,149146423.08,188021190.59,187820464.57,196652514.27,231489270.14,250680845.75,300554483.61,346528329.18,316066072.34,345495614.98,375614126.19,412253809.73,427425039.68,472551022.51,526653790.67,
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4187777711.11,4485777644.44,5377268848.44,7184863276.50,9664067929.70,14947491056.49,45412971909.86,46773303721.29,64005623869.69,74188363504.58,80265732292.03,111859726428.23,164541658298.01,184291888768.66,153238991867.45,129171602026.05,119624918955.73,103897892810.60,86962013011.07,85695941759.68,88256162069.43,95344352822.43,117630271802.40,132223268491.32,137087876662.22,132967901415.22,135174886488.65,143343036341.79,158662398744.99,165963557409.88,146775498080.00,161716960000.00,189514926213.33,184137469733.33,189605920240.00,215807655253.33,258742263040.00,328459700114.76,376900135727.64,415964583055.37,519796738640.00,429097899280.00,528207332649.54,671238840108.23,735974843348.66,746647127407.62,756350347320.38,654269739552.02,644935682011.48,688586094412.68,816578674529.14,803616264791.02,703367841222.56,833541236569.32,
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1003692374.56,1058975265.61,1085475573.51,1122139637.27,1188930567.71,1210058396.06,1246908373.75,1246480958.52,1309384830.19,1245234806.89,1297407828.60,1339548823.65,1620857277.18,1863398448.33,2099324949.87,2830388404.90,2869777812.39,2938046307.24,3280354339.37,4084878667.85,4510107330.10,4095892072.14,4013950868.56,3569356462.14,3485165160.53,3818944603.05,5392093507.79,6487352282.55,6418419798.07,6366039352.58,7390967034.67,7255210700.98,7769817869.31,7367985694.79,5034588159.29,6326342962.93,6559712550.66,6041478436.08,6505607633.37,6592835457.69,6013184809.24,6507824767.06,7006402592.45,8768721956.33,10076817278.10,11009032665.39,11697918802.79,13994218939.24,16853991176.91,16145868284.56,16121314670.97,17814284622.17,17660871726.00,18918668644.19,19797254643.12,17774766636.05,19040312815.13,20996564751.60,23116897847.05,23398811423.58,24493157583.23,27625388352.17,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16832598870.06,21818007448.79,25676487999.59,19457979423.38,19388663551.00,6875845986.52,12960538723.76,17120906918.35,22482365321.77,26141968161.09,27683225959.25,32482070360.32,43170990616.47,52194221468.50,45162894380.93,41819468691.83,49258136128.97,43309252921.06,48394239474.68,47062206677.65,39655958842.55,40692643373.03,44179055279.89,50640650221.46,51514222381.84,53356480453.80,63082047649.85,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,12012012.01,11592011.59,12642026.57,13923029.26,15393032.35,15603032.80,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.24,147357222.78,154902869.02,147912069.77,146712850.51,151313241.98,168887539.13,207850623.64,249267039.78,283828769.03,304832867.39,368584758.94,374359556.08,433667193.81,473916819.45,486451204.56,508221508.22,503068472.20,562958836.52,608369282.23,622985493.68,614879764.78,622262057.19,697518248.18,705704816.04,839319927.27,919103254.55,1016418229.25,1033561654.06,967199593.96,847397850.09,969936525.30,1065826669.90,1059498883.54,1328091522.02,1387581391.70,1416001321.93,1490228318.73,1573433080.79,1636312009.83,1684373490.20,1261198524.11,1454458183.86,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,322009471.57,327834680.56,342721579.82,348546952.13,371848114.75,359379856.25,375479849.81,348795303.00,329860091.94,408690163.48,434410373.76,419549425.08,465381089.98,575230234.39,648590642.94,679335901.12,594895672.33,691777758.40,960728338.94,1109374722.08,1100685844.92,1114830471.92,1295361885.92,995104305.35,1087471861.99,856890498.63,490181456.62,701307602.28,1055083945.38,932974411.92,649644826.80,779981458.92,679997997.60,768812334.80,911915970.68,870758739.41,941742152.71,850218033.62,672375927.35,669384768.87,635874002.20,1090467712.31,1253340519.53,1385810072.19,1448536630.88,1650494367.00,1885112201.85,2158496872.86,2505458705.03,2453899846.88,2578026297.16,2942546781.05,3801862611.36,4920343194.99,5015157815.73,4218723875.14,3674794530.19,3719369107.35,4085114794.22,4076578542.56,4063289449.59,4042237864.29,
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704756304.72,764634783.74,826244609.96,917614007.58,894159153.27,974650463.87,1096432771.46,1238043904.35,1425715405.72,1659904612.57,1920586698.03,2263785443.62,2721440980.76,3696213333.33,5221534955.64,5633673929.99,6327077974.11,6618585073.66,7517176354.84,9296921723.83,11896256782.86,14175228843.64,16084252378.47,17784112149.53,19749361097.97,19156532745.77,18586746057.00,20919215578.21,25371462488.13,30465364738.62,36144336768.70,45466164978.29,52130263965.62,60603478153.24,73690847191.31,87810991957.10,96295886524.82,100124191810.35,85728310229.45,86284660766.96,96074477958.24,89794943349.89,92537752708.59,97645448283.78,115035498757.54,127807618360.97,148630373214.17,180941941477.01,193611986712.84,194152286008.94,239809387605.43,279351168707.27,295087220933.02,307576360584.99,314851156183.41,308004146057.61,318832428519.73,343193352161.63,376998146500.59,375472731271.08,345295933898.67,396986899888.35,
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936089385.47,985865921.79,1022905027.93,1245251396.65,1253072625.70,1263687150.84,1191620111.73,1185474860.34,,,,
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747380650.08,14272201755.47,15495514296.80,16520676973.53,20162936291.38,25840146405.23,27925036755.39,27706028095.62,29856000671.22,30463670123.59,29242558796.55,30778781606.96,35297794385.69,46919965224.15,57437444469.09,62808723476.72,70767338922.44,86563986799.25,100879902984.98,89399303222.16,91162836320.35,99922685424.88,94623731085.61,98935222174.86,101437045019.90,88900883130.84,89952699524.89,95649966260.98,106137924015.59,105720354988.54,106696828625.55,116527101097.70,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21352224019.41,21507232648.73,20763101740.70,22146231967.69,22711384311.14,20289627636.68,20876309970.39,23489890274.31,29634713641.10,34414784504.24,36206395970.65,39481045038.26,48067401207.40,55779427739.66,50567734885.96,48208240226.45,51583869785.18,46577793184.00,48415657264.88,49997186439.09,43107506024.33,44766722790.58,48589100043.10,54177882425.84,54331588482.31,53706800043.68,61748586534.87,
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,25203524.03,28084252.76,28606411.40,,50056882.82,40606712.05,55272108.84,84539332.28,74617096.48,83099107.91,93147039.25,111022089.96,151270207.85,182852054.18,193750476.46,192901942.94,181220349.80,181570454.32,165524980.92,147620047.54,155128568.05,176494422.14,172882435.81,214877638.38,227536282.60,269034595.81,300749474.54,402831864.86,469443201.50,510580417.23,526559955.88,457584496.22,488028750.96,419845231.78,409507389.16,346405301.68,417671431.81,468008069.80,552862587.82,617254747.36,695295347.62,776339395.19,805561762.88,898133796.27,1063889652.28,1185215901.68,1285917749.69,1335579569.64,1307908069.79,1379482146.90,1469787255.62,1615479408.99,1619154819.29,1536148245.55,1631486531.92,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,180459936.78,191659914.38,203531927.55,216145935.94,229529912.67,243724533.17,257374455.75,271780364.84,286718279.69,306357284.57,322600009.14,331102742.19,416942436.93,507028428.24,467577432.25,710850226.53,807275808.74,498550873.04,564986059.67,590419855.12,603592656.82,699112266.84,774419569.70,733901365.94,788307213.44,876404617.66,930318705.30,1009792724.42,1038291284.50,1092392963.20,917044228.01,,,,,,,,,,,,,,,,,,,,,,,4577000000.00,5024999991.72,5335000000.00,5534000000.00,5609000000.00,5856000006.22,6485000000.00,6883000000.00,7628000011.46,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,8748596504.24,9225996313.48,9813996078.52,10854195662.88,11955995222.62,13068994777.89,14211394321.41,15821393678.09,17124793157.28,19256992305.29,21218391521.56,23411079378.02,24515911652.18,33262767310.82,41389185875.31,42906919870.13,41150449966.46,45328399963.06,51607399957.94,63038687892.97,89411894560.98,93141478234.66,85904070613.61,96204110958.84,84870134619.05,64459376104.04,73354782108.59,96535747615.40,103976854738.41,108055603481.56,126048148263.10,135204432694.75,146956872370.27,147196639471.19,153512625915.29,171735223677.32,163236785802.34,168976663845.49,152982541794.04,151516560274.98,151753369491.92,135429607036.66,129088132201.85,197020241490.08,255806631391.55,288868489078.99,303860874149.01,333075462599.71,316132138757.08,329753048857.05,417365076968.26,458201514136.98,434400545085.81,400886013595.57,381198869776.11,346709790458.56,323585509674.48,381448814653.46,404159690890.85,388531954110.60,337619680138.49,419015018371.89,
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586253383.06,12231264525.07,14602072410.95,14907308932.75,11931472169.49,18426469016.95,13962212847.46,11997800760.22,,,,,,,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,12072126075.40,13834300571.48,16138545209.25,19074913947.72,21343844643.73,24756958694.92,28721062242.16,31647119228.20,31475548481.41,36038711599.54,40992995008.32,46619420359.28,59132415221.33,78639525985.15,97274006345.54,114777046376.81,118507184779.91,132449277108.43,160599687500.00,214601955875.06,232766822928.75,202807891511.98,195996754505.53,170951185614.85,172102910370.52,180793463796.48,251321075204.94,318747935588.20,376160409941.44,414757056922.00,536558591250.41,577166174539.63,630916018202.50,525075636030.85,530562634455.35,614609020549.77,642588992512.81,590077272727.27,619214834614.10,634907542858.30,598363313494.90,627830029412.21,708756677088.63,907491523174.12,1069055675273.75,1153715822717.51,1260398977831.76,1474002579820.00,1631863493552.34,1491472923706.64,1422108199783.34,1480710495710.12,1324750738725.00,1355579535912.55,1371820537888.62,1196156971279.69,1233554967011.68,1313245330197.65,1421702715218.04,1394320055129.41,1276962685648.25,1427380681294.55,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1409873949.58,1444327731.09,1434156378.60,1240672268.91,1309747899.16,1698319327.73,1751470588.24,1859465020.58,1801344537.82,1965546218.49,2296470588.24,2369308600.34,2553936348.41,2875625000.00,3574586466.17,3791298145.51,3591319857.31,4104509582.86,2733183856.50,3364611432.24,4024621899.58,4415844155.84,4768765016.82,5167913302.17,6043474842.77,5978460972.02,6405210563.88,6682167119.57,6978371581.26,6987267683.77,8032551173.24,9000362581.58,9703011635.87,10338679635.76,11717604208.82,13029697560.98,13897738375.25,15091913883.71,15794972847.17,15656327859.57,16330814179.98,15749753804.83,16536535647.08,18881765437.22,20662525941.30,24405791044.78,28279814924.59,32350248410.82,40713812309.73,42066217871.53,58636150709.55,67753288946.25,70447191495.68,77000596661.48,82528526229.52,85140963536.63,88012262256.86,94376246466.95,94493847351.64,89014990791.91,85349112170.96,88927263724.86,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,12366563.61,12483229.31,12541562.15,12833226.39,13416554.86,13593932.32,14469078.18,16742338.25,14600000.00,15850000.00,16300000.00,19624746.45,22944849.12,24196018.38,31514856.31,33364055.30,30095602.29,44496296.30,49433333.33,58840740.74,68459259.26,80888888.89,86022222.22,86874074.07,98603703.70,111007407.41,130685185.19,147748148.15,172692592.59,192518518.52,217259259.26,220540740.74,242137037.04,263755555.56,295159259.26,313485185.19,333944444.44,374641307.97,383257331.41,406595484.37,421695769.84,458643829.01,481077373.67,469869869.87,506900000.00,547203703.70,644414814.81,689285185.19,777691333.33,774273111.11,778718111.11,836092407.41,826231629.63,875376407.41,953174074.07,957040740.74,1008100000.00,1058937037.04,1076911111.11,1107840740.74,884525925.93,860840740.74,
